player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
12959,,335999,55,Vvs Laxman,,Right-hand Bat,Right-arm Offbreak,India,Captain,Deccan Chargers,Mumbai Indians,2008,,34,,Blank,Blank,Vvs Laxman,Sm Pollock,Ac Gilchrist,L Ronchi,
12961,,335999,57,Rg Sharma,,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Mumbai Indians,2008,,21,,Blank,Blank,Vvs Laxman,Sm Pollock,Ac Gilchrist,L Ronchi,
12962,,335999,59,Sb Bangar,,Right-hand Bat,Right-arm Medium-fast,India,Player,Deccan Chargers,Mumbai Indians,2008,,36,,Blank,Blank,Vvs Laxman,Sm Pollock,Ac Gilchrist,L Ronchi,
12964,,335999,70,Shahid Afridi,,Right-hand Bat,Legbreak Googly,Pakistan,Player,Deccan Chargers,Mumbai Indians,2008,,28,,Blank,Blank,Vvs Laxman,Sm Pollock,Ac Gilchrist,L Ronchi,
12965,,335999,98,Dnt Zoysa,,Left-hand Bat,Left-arm Fast-medium,Sri Lanka,Player,Deccan Chargers,Mumbai Indians,2008,,30,,Blank,Blank,Vvs Laxman,Sm Pollock,Ac Gilchrist,L Ronchi,
12966,,335999,99,D Kalyankrishna,,Right-hand Bat,Right-arm Medium-fast,India,Player,Deccan Chargers,Mumbai Indians,2008,,25,,Blank,Blank,Vvs Laxman,Sm Pollock,Ac Gilchrist,L Ronchi,
12972,,335999,48,Am Nayar,,Left-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Deccan Chargers,2008,,25,,Blank,Blank,Sm Pollock,Vvs Laxman,L Ronchi,Ac Gilchrist,
12974,,335999,71,Dj Bravo,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Deccan Chargers,2008,,25,,Blank,Blank,Sm Pollock,Vvs Laxman,L Ronchi,Ac Gilchrist,
12978,,335999,85,Am Rahane,,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Deccan Chargers,2008,,20,,Blank,Blank,Sm Pollock,Vvs Laxman,L Ronchi,Ac Gilchrist,
12980,,336000,24,K Goel,,Left-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Delhi Daredevils,2008,,22,,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,
12981,,336000,26,Kc Sangakkara,,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Keeper,Kings Xi Punjab,Delhi Daredevils,2008,,31,,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,
12983,,336000,28,Sm Katich,,Left-hand Bat,Slow Left-arm Chinaman,Australia,Player,Kings Xi Punjab,Delhi Daredevils,2008,,33,,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,
12986,,336000,66,B Lee,,Right-hand Bat,Right-arm Fast,Australia,Player,Kings Xi Punjab,Delhi Daredevils,2008,,32,,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,
12987,,336000,67,Pp Chawla,,Left-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Delhi Daredevils,2008,,20,,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,
12989,,336000,78,Vrv Singh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Delhi Daredevils,2008,,24,,Blank,Blank,Yuvraj Singh,V Sehwag,Kc Sangakkara,Kd Karthik,
12992,,336000,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Captain,Delhi Daredevils,Kings Xi Punjab,2008,,30,,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,
12993,,336000,42,S Dhawan,,Left-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Kings Xi Punjab,2008,,23,,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,
12994,,336000,86,Shoaib Malik,,Right-hand Bat,Right-arm Offbreak,Pakistan,Player,Delhi Daredevils,Kings Xi Punjab,2008,,26,,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,
12996,,336000,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Kings Xi Punjab,2008,,23,,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,
12998,,336000,90,Mf Maharoof,,Right-hand Bat,Right-arm Fast-medium,India,Player,Delhi Daredevils,Kings Xi Punjab,2008,,24,,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,
13000,,336000,117,Mohammad Asif,,Left-hand Bat,Right-arm Fast-medium,Pakistan,Player,Delhi Daredevils,Kings Xi Punjab,2008,,26,,Blank,Blank,V Sehwag,Yuvraj Singh,Kd Karthik,Kc Sangakkara,
13003,,336001,18,Ml Hayden,,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,,37,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Mv Boucher,
13004,,336001,19,Mek Hussey,,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,,33,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Mv Boucher,
13008,,336001,23,S Badrinath,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,,28,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Mv Boucher,
13009,,336001,109,Ja Morkel,,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2008,,27,,Blank,Blank,Ms Dhoni,R Dravid,Ms Dhoni,Mv Boucher,
13015,,336001,8,V Kohli,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,,20,,Blank,Blank,R Dravid,Ms Dhoni,Mv Boucher,Ms Dhoni,
13016,,336001,9,Jh Kallis,,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,,33,,Blank,Blank,R Dravid,Ms Dhoni,Mv Boucher,Ms Dhoni,
13017,,336001,11,Mv Boucher,,Right-hand Bat,Right-arm Medium,South Africa,Keeper,Royal Challengers Bangalore,Chennai Super Kings,2008,,32,,Blank,Blank,R Dravid,Ms Dhoni,Mv Boucher,Ms Dhoni,
13022,,336001,93,B Chipli,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2008,,25,,Blank,Blank,R Dravid,Ms Dhoni,Mv Boucher,Ms Dhoni,
13024,,336002,1,Sc Ganguly,,Left-hand Bat,Right-arm Medium,India,Captain,Kolkata Knight Riders,Mumbai Indians,2008,,36,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13026,,336002,3,Rt Ponting,,Right-hand Bat,Right-arm Medium,Australia,Player,Kolkata Knight Riders,Mumbai Indians,2008,,34,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13027,,336002,4,Dj Hussey,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kolkata Knight Riders,Mumbai Indians,2008,,31,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13028,,336002,5,Mohammad Hafeez,,Right-hand Bat,Right-arm Offbreak,Pakistan,Player,Kolkata Knight Riders,Mumbai Indians,2008,,28,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13029,,336002,63,Lr Shukla,,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Mumbai Indians,2008,,27,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13030,,336002,82,Ab Agarkar,,Right-hand Bat,Right-arm Fast,India,Player,Kolkata Knight Riders,Mumbai Indians,2008,,31,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13034,,336002,106,Ab Dinda,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Mumbai Indians,2008,,24,,Blank,Blank,Sc Ganguly,Sm Pollock,Bb Mccullum,Pr Shah,
13036,,336002,46,Rv Uthappa,,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Kolkata Knight Riders,2008,,23,,Blank,Blank,Sm Pollock,Sc Ganguly,Pr Shah,Bb Mccullum,
13038,,336002,48,Am Nayar,,Left-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Kolkata Knight Riders,2008,,25,,Blank,Blank,Sm Pollock,Sc Ganguly,Pr Shah,Bb Mccullum,
13040,,336002,71,Dj Bravo,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Kolkata Knight Riders,2008,,25,,Blank,Blank,Sm Pollock,Sc Ganguly,Pr Shah,Bb Mccullum,
13044,,336002,96,Mk Pandey,,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Kolkata Knight Riders,2008,,19,,Blank,Blank,Sm Pollock,Sc Ganguly,Pr Shah,Bb Mccullum,
13045,,336002,149,Crd Fernando,,Right-hand Bat,Right-arm Fast-medium,Sri Lanka,Player,Mumbai Indians,Kolkata Knight Riders,2008,,29,,Blank,Blank,Sm Pollock,Sc Ganguly,Pr Shah,Bb Mccullum,
13046,,336003,40,G Gambhir,,Left-hand Bat,Legbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,27,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13047,,336003,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Captain,Delhi Daredevils,Royal Challengers Bangalore,2008,,30,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13048,,336003,42,S Dhawan,,Left-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,23,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13049,,336003,86,Shoaib Malik,,Right-hand Bat,Right-arm Offbreak,Pakistan,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,26,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13050,,336003,87,Mk Tiwary,,Right-hand Bat,Legbreak Googly,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,23,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13051,,336003,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Royal Challengers Bangalore,2008,,23,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13052,,336003,89,R Bhatia,,Right-hand Bat,Right-arm Medium-fast,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,29,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13053,,336003,91,Vy Mahesh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,21,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13054,,336003,117,Mohammad Asif,,Left-hand Bat,Right-arm Fast-medium,Pakistan,Player,Delhi Daredevils,Royal Challengers Bangalore,2008,,26,,Blank,Blank,V Sehwag,R Dravid,Kd Karthik,Mv Boucher,
13057,,336003,6,R Dravid,,Right-hand Bat,Right-arm Offbreak,India,Captain,Royal Challengers Bangalore,Delhi Daredevils,2008,,35,,Blank,Blank,R Dravid,V Sehwag,Mv Boucher,Kd Karthik,
13060,,336003,9,Jh Kallis,,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Delhi Daredevils,2008,,33,,Blank,Blank,R Dravid,V Sehwag,Mv Boucher,Kd Karthik,
13063,,336003,15,Z Khan,,Right-hand Bat,Left-arm Fast-medium,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2008,,30,,Blank,Blank,R Dravid,V Sehwag,Mv Boucher,Kd Karthik,
13065,,336003,52,Lrpl Taylor,,Right-hand Bat,Right-arm Offbreak,New Zealand,Player,Royal Challengers Bangalore,Delhi Daredevils,2008,,24,,Blank,Blank,R Dravid,V Sehwag,Mv Boucher,Kd Karthik,
13066,,336003,81,R Vinay Kumar,,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2008,,24,,Blank,Blank,R Dravid,V Sehwag,Mv Boucher,Kd Karthik,
13067,,336003,94,Dw Steyn,,Right-hand Bat,Right-arm Fast,South Africa,Player,Royal Challengers Bangalore,Delhi Daredevils,2008,,25,,Blank,Blank,R Dravid,V Sehwag,Mv Boucher,Kd Karthik,
13070,,336004,55,Vvs Laxman,,Right-hand Bat,Right-arm Offbreak,India,Captain,Deccan Chargers,Kings Xi Punjab,2008,,34,,Blank,Blank,Vvs Laxman,Yuvraj Singh,Ac Gilchrist,Kc Sangakkara,
13073,,336004,61,Rp Singh,,Right-hand Bat,Left-arm Fast-medium,India,Player,Deccan Chargers,Kings Xi Punjab,2008,,23,,Blank,Blank,Vvs Laxman,Yuvraj Singh,Ac Gilchrist,Kc Sangakkara,
13076,,336004,98,Dnt Zoysa,,Left-hand Bat,Left-arm Fast-medium,Sri Lanka,Player,Deccan Chargers,Kings Xi Punjab,2008,,30,,Blank,Blank,Vvs Laxman,Yuvraj Singh,Ac Gilchrist,Kc Sangakkara,
13077,,336004,99,D Kalyankrishna,,Right-hand Bat,Right-arm Medium-fast,India,Player,Deccan Chargers,Kings Xi Punjab,2008,,25,,Blank,Blank,Vvs Laxman,Yuvraj Singh,Ac Gilchrist,Kc Sangakkara,
13081,,336004,27,Yuvraj Singh,,Left-hand Bat,Slow Left-arm Orthodox,India,Captain,Kings Xi Punjab,Deccan Chargers,2008,,27,,Blank,Blank,Yuvraj Singh,Vvs Laxman,Kc Sangakkara,Ac Gilchrist,
13085,,336004,76,Rr Sarwan,,Right-hand Bat,Legbreak,West Indies,Player,Kings Xi Punjab,Deccan Chargers,2008,,28,,Blank,Blank,Yuvraj Singh,Vvs Laxman,Kc Sangakkara,Ac Gilchrist,
13087,,336004,78,Vrv Singh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Deccan Chargers,2008,,24,,Blank,Blank,Yuvraj Singh,Vvs Laxman,Kc Sangakkara,Ac Gilchrist,
13088,,336004,100,Se Marsh,,Left-hand Bat,Slow Left-arm Orthodox,Australia,Player,Kings Xi Punjab,Deccan Chargers,2008,,25,,Blank,Blank,Yuvraj Singh,Vvs Laxman,Kc Sangakkara,Ac Gilchrist,
13091,,336005,32,Sr Watson,,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Rajasthan Royals,Kolkata Knight Riders,2008,,27,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13093,,336005,35,Ra Jadeja,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Rajasthan Royals,Kolkata Knight Riders,2008,,20,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13094,,336005,36,M Rawat,,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Kolkata Knight Riders,2008,,23,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13095,,336005,38,Sk Warne,,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Kolkata Knight Riders,2008,,39,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13097,,336005,74,Gc Smith,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Rajasthan Royals,Kolkata Knight Riders,2008,,27,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13098,,336005,101,Sa Asnodkar,,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Kolkata Knight Riders,2008,,24,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13099,,336005,102,Sohail Tanvir,,Left-hand Bat,Left-arm Medium-fast,Pakistan,Player,Rajasthan Royals,Kolkata Knight Riders,2008,,24,,Blank,Blank,Sk Warne,Sc Ganguly,M Rawat,Wp Saha,
13101,,336005,1,Sc Ganguly,,Left-hand Bat,Right-arm Medium,India,Captain,Kolkata Knight Riders,Rajasthan Royals,2008,,36,,Blank,Blank,Sc Ganguly,Sk Warne,Wp Saha,M Rawat,
13104,,336005,63,Lr Shukla,,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Rajasthan Royals,2008,,27,,Blank,Blank,Sc Ganguly,Sk Warne,Wp Saha,M Rawat,
13106,,336005,84,I Sharma,,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Rajasthan Royals,2008,,20,,Blank,Blank,Sc Ganguly,Sk Warne,Wp Saha,M Rawat,
13108,,336005,103,Salman Butt,,Left-hand Bat,Right-arm Offbreak,Pakistan,Player,Kolkata Knight Riders,Rajasthan Royals,2008,,24,,Blank,Blank,Sc Ganguly,Sk Warne,Wp Saha,M Rawat,
13109,,336005,104,Bj Hodge,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kolkata Knight Riders,Rajasthan Royals,2008,,34,,Blank,Blank,Sc Ganguly,Sk Warne,Wp Saha,M Rawat,
13111,,336005,106,Ab Dinda,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Rajasthan Royals,2008,,24,,Blank,Blank,Sc Ganguly,Sk Warne,Wp Saha,M Rawat,
13116,,336006,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Chennai Super Kings,2008,,23,,Blank,Blank,V Sehwag,Ms Dhoni,Kd Karthik,Ms Dhoni,
13117,,336006,89,R Bhatia,,Right-hand Bat,Right-arm Medium-fast,India,Player,Delhi Daredevils,Chennai Super Kings,2008,,29,,Blank,Blank,V Sehwag,Ms Dhoni,Kd Karthik,Ms Dhoni,
13118,,336006,91,Vy Mahesh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Delhi Daredevils,Chennai Super Kings,2008,,21,,Blank,Blank,V Sehwag,Ms Dhoni,Kd Karthik,Ms Dhoni,
13119,,336006,110,Ab De Villiers,,Right-hand Bat,Right-arm Medium,South Africa,Player,Delhi Daredevils,Chennai Super Kings,2008,,24,,Blank,Blank,V Sehwag,Ms Dhoni,Kd Karthik,Ms Dhoni,
13120,,336006,116,Pj Sangwan,,Right-hand Bat,Left-arm Medium,India,Player,Delhi Daredevils,Chennai Super Kings,2008,,18,,Blank,Blank,V Sehwag,Ms Dhoni,Kd Karthik,Ms Dhoni,
13122,,336006,118,Gd Mcgrath,,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Delhi Daredevils,Chennai Super Kings,2008,,38,,Blank,Blank,V Sehwag,Ms Dhoni,Kd Karthik,Ms Dhoni,
13123,,336006,17,Pa Patel,,Left-hand Bat,N/a,India,Player,Chennai Super Kings,Delhi Daredevils,2008,,23,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Kd Karthik,
13125,,336006,21,Sk Raina,,Left-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Delhi Daredevils,2008,,22,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Kd Karthik,
13132,,336006,121,M Muralitharan,,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Delhi Daredevils,2008,,36,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Kd Karthik,
13133,,336006,122,M Ntini,,Right-hand Bat,Right-arm Fast,South Africa,Player,Chennai Super Kings,Delhi Daredevils,2008,,31,,Blank,Blank,Ms Dhoni,V Sehwag,Ms Dhoni,Kd Karthik,
13134,,336007,53,Ac Gilchrist,,Left-hand Bat,Right-arm Offbreak,Australia,Captainkeeper,Deccan Chargers,Royal Challengers Bangalore,2008,,37,,Blank,Blank,Ac Gilchrist,R Dravid,Ac Gilchrist,Sp Goswami,
13136,,336007,57,Rg Sharma,,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,,21,,Blank,Blank,Ac Gilchrist,R Dravid,Ac Gilchrist,Sp Goswami,
13139,,336007,61,Rp Singh,,Right-hand Bat,Left-arm Fast-medium,India,Player,Deccan Chargers,Royal Challengers Bangalore,2008,,23,,Blank,Blank,Ac Gilchrist,R Dravid,Ac Gilchrist,Sp Goswami,
13145,,336007,6,R Dravid,,Right-hand Bat,Right-arm Offbreak,India,Captain,Royal Challengers Bangalore,Deccan Chargers,2008,,35,,Blank,Blank,R Dravid,Ac Gilchrist,Sp Goswami,Ac Gilchrist,
13146,,336007,7,W Jaffer,,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,,30,,Blank,Blank,R Dravid,Ac Gilchrist,Sp Goswami,Ac Gilchrist,
13148,,336007,9,Jh Kallis,,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Deccan Chargers,2008,,33,,Blank,Blank,R Dravid,Ac Gilchrist,Sp Goswami,Ac Gilchrist,
13153,,336007,113,Misbah-ul-haq,,Right-hand Bat,Legbreak,Pakistan,Player,Royal Challengers Bangalore,Deccan Chargers,2008,,34,,Blank,Blank,R Dravid,Ac Gilchrist,Sp Goswami,Ac Gilchrist,
13154,,336007,124,A Kumble,,Right-hand Bat,Legbreak Googly,India,Player,Royal Challengers Bangalore,Deccan Chargers,2008,,38,,Blank,Blank,R Dravid,Ac Gilchrist,Sp Goswami,Ac Gilchrist,
13157,,336008,25,Jr Hopes,,Right-hand Bat,Right-arm Medium,Australia,Player,Kings Xi Punjab,Kolkata Knight Riders,2008,,30,,Blank,Blank,Yuvraj Singh,Sc Ganguly,Kc Sangakkara,Wp Saha,
13166,,336008,437,Gagandeep Singh,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2008,,27,,Blank,Blank,Yuvraj Singh,Sc Ganguly,Kc Sangakkara,Wp Saha,
13168,,336008,4,Dj Hussey,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kolkata Knight Riders,Kings Xi Punjab,2008,,31,,Blank,Blank,Sc Ganguly,Yuvraj Singh,Wp Saha,Kc Sangakkara,
13170,,336008,62,Wp Saha,,Right-hand Bat,N/a,India,Keeper,Kolkata Knight Riders,Kings Xi Punjab,2008,,24,,Blank,Blank,Sc Ganguly,Yuvraj Singh,Wp Saha,Kc Sangakkara,
13172,,336008,82,Ab Agarkar,,Right-hand Bat,Right-arm Fast,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2008,,31,,Blank,Blank,Sc Ganguly,Yuvraj Singh,Wp Saha,Kc Sangakkara,
13175,,336008,104,Bj Hodge,,Right-hand Bat,Right-arm Offbreak,Australia,Player,Kolkata Knight Riders,Kings Xi Punjab,2008,,34,,Blank,Blank,Sc Ganguly,Yuvraj Singh,Wp Saha,Kc Sangakkara,
13177,,336008,106,Ab Dinda,,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2008,,24,,Blank,Blank,Sc Ganguly,Yuvraj Singh,Wp Saha,Kc Sangakkara,
13179,,336009,41,V Sehwag,,Right-hand Bat,Right-arm Offbreak,India,Captain,Delhi Daredevils,Mumbai Indians,2008,,30,,Blank,Blank,V Sehwag,Sm Pollock,Kd Karthik,Yv Takawale,
13180,,336009,42,S Dhawan,,Left-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Mumbai Indians,2008,,23,,Blank,Blank,V Sehwag,Sm Pollock,Kd Karthik,Yv Takawale,
13182,,336009,88,Kd Karthik,,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Mumbai Indians,2008,,23,,Blank,Blank,V Sehwag,Sm Pollock,Kd Karthik,Yv Takawale,
13188,,336009,118,Gd Mcgrath,,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Delhi Daredevils,Mumbai Indians,2008,,38,,Blank,Blank,V Sehwag,Sm Pollock,Kd Karthik,Yv Takawale,
13190,,336009,45,Dj Thornely,,Right-hand Bat,Right-arm Medium,Australia,Player,Mumbai Indians,Delhi Daredevils,2008,,30,,Blank,Blank,Sm Pollock,V Sehwag,Yv Takawale,Kd Karthik,
13191,,336009,46,Rv Uthappa,,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Delhi Daredevils,2008,,23,,Blank,Blank,Sm Pollock,V Sehwag,Yv Takawale,Kd Karthik,
13193,,336009,49,Sm Pollock,,Right-hand Bat,Right-arm Fast-medium,South Africa,Captain,Mumbai Indians,Delhi Daredevils,2008,,35,,Blank,Blank,Sm Pollock,V Sehwag,Yv Takawale,Kd Karthik,
13194,,336009,71,Dj Bravo,,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Delhi Daredevils,2008,,25,,Blank,Blank,Sm Pollock,V Sehwag,Yv Takawale,Kd Karthik,
13195,,336009,73,A Nehra,,Right-hand Bat,Left-arm Medium-fast,India,Player,Mumbai Indians,Delhi Daredevils,2008,,29,,Blank,Blank,Sm Pollock,V Sehwag,Yv Takawale,Kd Karthik,
13199,,336009,115,Rr Raje,,Right-hand Bat,Right-arm Fast-medium,India,Player,Mumbai Indians,Delhi Daredevils,2008,,22,,Blank,Blank,Sm Pollock,V Sehwag,Yv Takawale,Kd Karthik,
13200,,336010,31,Yk Pathan,,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2008,,26,,Blank,Blank,Sk Warne,Ms Dhoni,M Rawat,Ms Dhoni,
13206,,336010,39,Sk Trivedi,,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2008,,26,,Blank,Blank,Sk Warne,Ms Dhoni,M Rawat,Ms Dhoni,
13207,,336010,74,Gc Smith,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Rajasthan Royals,Chennai Super Kings,2008,,27,,Blank,Blank,Sk Warne,Ms Dhoni,M Rawat,Ms Dhoni,
13210,,336010,126,Mm Patel,,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Chennai Super Kings,2008,,25,,Blank,Blank,Sk Warne,Ms Dhoni,M Rawat,Ms Dhoni,
13213,,336010,21,Sk Raina,,Left-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2008,,22,,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,M Rawat,
13214,,336010,23,S Badrinath,,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2008,,28,,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,M Rawat,
13215,,336010,107,Sp Fleming,,Left-hand Bat,N/a,New Zealand,Player,Chennai Super Kings,Rajasthan Royals,2008,,35,,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,M Rawat,
13216,,336010,108,S Vidyut,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Rajasthan Royals,2008,,27,,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,M Rawat,
13219,,336010,120,Ms Gony,,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Rajasthan Royals,2008,,24,,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,M Rawat,
13220,,336010,121,M Muralitharan,,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2008,,36,,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,M Rawat,
